 -4.3409E+00  4.1131E-03
 -4.3166E+00  3.7167E-03
 -4.2924E+00  3.3317E-03
 -4.2681E+00  2.9594E-03
 -4.2439E+00  2.5998E-03
 -4.2196E+00  2.2541E-03
 -4.1954E+00  1.9243E-03
 -4.1711E+00  1.6143E-03
 -4.1469E+00  1.3287E-03
 -4.1226E+00  1.0722E-03
 -4.0983E+00  8.4859E-04
 -4.0741E+00  6.6106E-04
 -4.0498E+00  5.1241E-04
 -4.0256E+00  4.0566E-04
 -4.0013E+00  3.4429E-04
 -3.9771E+00  3.3205E-04
 -3.9528E+00  3.7274E-04
 -3.9286E+00  4.7002E-04
 -3.9043E+00  6.2766E-04
 -3.8801E+00  8.4990E-04
 -3.8558E+00  1.1415E-03
 -3.8316E+00  1.5075E-03
 -3.8073E+00  1.9520E-03
 -3.7831E+00  2.4777E-03
 -3.7588E+00  3.0855E-03
 -3.7346E+00  3.7763E-03
 -3.7103E+00  4.5530E-03
 -3.6861E+00  5.4219E-03
 -3.6618E+00  6.3926E-03
 -3.6376E+00  7.4755E-03
 -3.6133E+00  8.6775E-03
 -3.5891E+00  9.9987E-03
 -3.5648E+00  1.1432E-02
 -3.5406E+00  1.2967E-02
 -3.5163E+00  1.4597E-02
 -3.4921E+00  1.6330E-02
 -3.4678E+00  1.8185E-02
 -3.4436E+00  2.0187E-02
 -3.4193E+00  2.2359E-02
 -3.3951E+00  2.4704E-02
 -3.3708E+00  2.7203E-02
 -3.3466E+00  2.9821E-02
 -3.3223E+00  3.2524E-02
 -3.2981E+00  3.5300E-02
 -3.2738E+00  3.8177E-02
 -3.2496E+00  4.1212E-02
 -3.2253E+00  4.4465E-02
 -3.2011E+00  4.7968E-02
 -3.1768E+00  5.1701E-02
 -3.1526E+00  5.5589E-02
 -3.1283E+00  5.9537E-02
 -3.1041E+00  6.3478E-02
 -3.0798E+00  6.7426E-02
 -3.0556E+00  7.1476E-02
 -3.0313E+00  7.5767E-02
 -3.0071E+00  8.0405E-02
 -2.9828E+00  8.5418E-02
 -2.9586E+00  9.0675E-02
 -2.9343E+00  9.5943E-02
 -2.9101E+00  1.0103E-01
 -2.8858E+00  1.0593E-01
 -2.8616E+00  1.1080E-01
 -2.8373E+00  1.1593E-01
 -2.8131E+00  1.2157E-01
 -2.7888E+00  1.2773E-01
 -2.7646E+00  1.3423E-01
 -2.7403E+00  1.4068E-01
 -2.7161E+00  1.4674E-01
 -2.6918E+00  1.5231E-01
 -2.6676E+00  1.5765E-01
 -2.6433E+00  1.6324E-01
 -2.6191E+00  1.6950E-01
 -2.5948E+00  1.7653E-01
 -2.5706E+00  1.8402E-01
 -2.5463E+00  1.9132E-01
 -2.5221E+00  1.9783E-01
 -2.4978E+00  2.0337E-01
 -2.4736E+00  2.0841E-01
 -2.4493E+00  2.1382E-01
 -2.4251E+00  2.2043E-01
 -2.4008E+00  2.2850E-01
 -2.3766E+00  2.3736E-01
 -2.3523E+00  2.4547E-01
 -2.3281E+00  2.5126E-01
 -2.3038E+00  2.5445E-01
 -2.2796E+00  2.5685E-01
 -2.2553E+00  2.6148E-01
 -2.2311E+00  2.7038E-01
 -2.2068E+00  2.8225E-01
 -2.1826E+00  2.9218E-01
 -2.1583E+00  2.9584E-01
 -2.1341E+00  2.9621E-01
 -2.1098E+00  3.0304E-01
 -2.0856E+00  3.2152E-01
 -2.0613E+00  3.3095E-01
 -2.0370E+00  2.1774E-01
 -2.0128E+00  3.8922E-01
